baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene
987.331834826091	3.8301598255770397	0.43149955324072264	up	6.906320597103961e-19	1.3275674767783089e-15	ENSG00000196611	MMP1
369.8197743696155	2.079803367529617	0.22407188046427093	up	1.6654858403585574e-20	5.122368250606779e-17	ENSG00000072041	SLC6A15
98.73999793944802	2.0907004967467047	0.2920542037964545	up	8.150253107513519e-13	4.0430513641078353e-10	ENSG00000219607	PPP1R3G
1350.721793963028	-2.3644318448506905	0.19054682635055917	down	2.3452893823604893e-35	3.6065860121939603e-31	ENSG00000112984	KIF20A
1804.9080552649373	-2.042332616886377	0.23613759928098363	down	5.199408362039687e-18	7.99565017914463e-15	ENSG00000113368	LMNB1
657.7452656761318	-2.431302088692403	0.23131869135809854	down	7.718718090992598e-26	3.956614893442806e-22	ENSG00000129195	PIMREG
424.6372938949973	-2.3275090274068027	0.2694971533071183	down	5.796730402424221e-18	8.10382910258906e-15	ENSG00000186193	SAPCD2
555.8294056210631	2.2328652738199493	0.28583188931838255	up	5.637114785662664e-15	4.562502693364234e-12	ENSG00000176971	FIBIN
230.71835822422662	-5.080711212490047	0.5822926718226197	down	2.6534312738149856e-18	4.533829569858539e-15	ENSG00000133110	POSTN
220.33551152822074	2.519994115816506	0.35453910109254877	up	1.179046155507953e-12	5.332756405706266e-10	ENSG00000121769	FABP3
6.287017806701567	-4.243726697971211	1.330523578451526	down	0.0014251108093363764	0.025277224943454205	ENSG00000163362	INAVA
12.968874983345218	-6.241966101915555	1.542049336890631	down	5.1692874727525404e-5	0.0020276939724389403	ENSG00000248958	ZSWIM5P3
8.4722896898029	-6.609528813832187	1.5385264629227848	down	1.73897833329644e-5	8.489526606169096e-4	ENSG00000137726	FXYD6
17.643152948231116	5.657195742617954	1.4640966091206087	up	1.1156817766417142e-4	0.003770759200262919	ENSG00000241644	INMT
11.55245272061854	5.95262806532317	1.3878319247376383	up	1.7935311454951568e-5	8.7006062950866e-4	ENSG00000125845	BMP2
5.252475599441957	5.801005956975801	1.7625868137805891	up	9.976493655423722e-4	0.01949409395592198	ENSG00000135373	EHF
17.544936583811662	5.062600896155488	1.2669691111668102	up	6.446632833181835e-5	0.002478407992716756	ENSG00000152208	GRID2
9.838207937747084	4.791102759929307	1.4592677300043742	up	0.0010262710172200611	0.019951954112275724	ENSG00000060140	STYK1
18.91049484385575	-3.831179553353878	0.9747842325000016	down	8.484533870084434e-5	0.0030373681942444807	ENSG00000066735	KIF26A
