baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene
166.5258217996965	2.992804033564063	0.4652167410151885	up	1.249951148424222e-10	1.5942558738538032e-7	ENSG00000175084	DES
230.9573383890368	-2.152294940918395	0.43577016513537536	down	7.850010502869577e-7	2.753391183881504e-4	ENSG00000156466	GDF6
43.7017483821168	-2.798757571249155	0.5809802406716313	down	1.4551199533189612e-6	4.166394478584699e-4	ENSG00000103522	IL21R
108.13620890914592	3.0056932644100147	0.4198509383516309	up	8.129536667868181e-13	3.0498748976058786e-9	ENSG00000188487	INSC
29.831041892647658	4.670141997917182	0.8223392107242017	up	1.3540974483389747e-8	8.635448727361735e-6	ENSG00000116701	NCF2
333.87710161120395	-2.819417504372786	0.4633666840619277	down	1.1675642121179753e-9	1.0920617264010129e-6	ENSG00000101265	RASSF2
14.212331545907036	4.824952015872424	1.0250931476126555	up	2.515831040397739e-6	6.303055267282193e-4	ENSG00000073737	DHRS9
51.54416444281897	-2.65237983234397	0.5355751773039226	down	7.33056112640367e-7	2.637122374447269e-4	ENSG00000133110	POSTN
45.43510051808888	2.006828879877286	0.4106195976934482	up	1.0221850009905819e-6	3.259376264522242e-4	ENSG00000185972	CCIN
91.9071898727097	-2.428959332977706	0.4324916788905742	down	1.952038388158622e-8	1.1907434167767593e-5	ENSG00000172379	ARNT2
277.75179883539886	4.285705224276127	1.1660592092794024	up	2.3750001856879952e-4	0.017000639084287027	ENSG00000135114	OASL
21.474991163872573	-3.4124277647578714	0.8560563374574787	down	6.713464083805958e-5	0.006875175262466978	ENSG00000215914	MMP23A
11.319933666789634	6.004466162515734	1.4176696855993447	up	2.2809653726304566e-5	0.003265504507959725	ENSG00000002745	WNT16
12.43610744365871	4.653180322341559	1.2652115288203392	up	2.352649729143847e-4	0.016963360695887036	ENSG00000137473	TTC29
21.47474643686728	-2.716129323242248	0.6468550277377585	down	2.6812366063259715e-5	0.003688014665367979	ENSG00000102230	PCYT1B
16.028571478091614	-2.813973360528496	0.8493364675370392	down	9.225372519644367e-4	0.04372701907115218	ENSG00000100427	MLC1
