baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene
373.54402578530687	2.1678975495980346	0.21417084667998393	up	4.40037751087032e-24	6.530160226131554e-20	ENSG00000072041	SLC6A15
1337.9628363658928	-2.1145113420821917	0.24574932188317525	down	7.675544741893328e-18	7.593672264646465e-15	ENSG00000112984	KIF20A
121.87193653411833	-2.796142870450676	0.3366801806393561	down	9.978456957346117e-17	6.730922783955289e-14	ENSG00000214357	NEURL1B
606.7962282564971	3.3577360226854815	0.3554189137714781	up	3.478054040984487e-21	7.373474566887112e-18	ENSG00000138675	FGF5
632.0119550851766	-2.4345983085533414	0.2480110998016648	down	9.561552426747582e-23	4.729781267097804e-19	ENSG00000129195	PIMREG
402.3721894394876	-2.4562400552509818	0.26979480216145585	down	8.698106409806965e-20	1.434221101350393e-16	ENSG00000186193	SAPCD2
501.80377447920415	2.6974407417727693	0.2819532671001613	up	1.1007597663897646e-21	2.722545822204018e-18	ENSG00000180573	HIST1H2AC
111.75314526715988	-4.064957093776629	0.501305269619834	down	5.114483752862105e-16	3.162455787186402e-13	ENSG00000134247	PTGFRN
72.28211355467737	4.0524993293801055	0.41522349678952825	up	1.6748102954545813e-22	6.213546196136497e-19	ENSG00000163431	LMOD1
99.10438746466292	5.499737944672312	0.5666900915216149	up	2.8702362475647583e-22	8.518861182772203e-19	ENSG00000271503	CCL5
6.9947544938052	-5.246672553800941	1.6831107337804518	down	0.0018254831101672663	0.016493071828706223	ENSG00000223865	HLA-DPB1
8.14112370160729	-6.4637447773085315	1.5657583760259668	down	3.6563328859956074e-5	7.480603349014491e-4	ENSG00000137726	FXYD6
39.4388377486366	6.890035944517531	1.2749038505269927	up	6.504117579048661e-8	3.860844194923285e-6	ENSG00000241644	INMT
27.980563574294624	7.296022818810581	1.4155139186619676	up	2.545422682849597e-7	1.202995943104714e-5	ENSG00000125845	BMP2
6.689155696298125	6.2092660692395	1.507880805055214	up	3.823804552496596e-5	7.730961792786034e-4	ENSG00000135373	EHF
17.493379931056552	-5.0961955989031695	1.1384840130315923	down	7.594786823572655e-6	2.0718131702540112e-4	ENSG00000066735	KIF26A
11.566172556022455	6.992956314366531	1.414681747588748	up	7.687803515595481e-7	3.0751214062381926e-5	ENSG00000125726	CD70
6.865830266783714	6.24086400983495	1.7536314622361162	up	3.7252044226376954e-4	0.0048663761999950175	ENSG00000231574	LINC02015
11.22853028553338	-6.926196520798289	1.544790360892487	down	7.339987340055958e-6	2.0194911543804003e-4	ENSG00000155966	AFF2
