baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene
463.46357095879523	-2.171752076991606	0.274104595455917	down	2.3170221575299613e-15	3.4526204616260346e-12	ENSG00000066279	ASPM
4639.170265698822	2.39360367629515	0.32327611676109097	up	1.3193528757324617e-13	1.179589427763203e-10	ENSG00000143320	CRABP2
168.68665902263655	3.0970186785138516	0.43831953183068895	up	1.598494006609193e-12	9.744274146652676e-10	ENSG00000175084	DES
1719.8043016368808	-2.235186005352462	0.24423773492627335	down	5.605404499604548e-20	2.505802658139886e-16	ENSG00000148773	MKI67
82.50041746521198	2.674154357217074	0.41533243493356437	up	1.2059018067160213e-10	3.783183467448736e-8	ENSG00000130176	CNN1
1638.220119469003	2.33672985117159	0.28883974715485233	up	5.963710010164277e-16	9.99741436828914e-13	ENSG00000166165	CKB
1807.4448803256282	-2.0568547367501897	0.21812629223032004	down	4.114570142576631e-21	5.5180500182095203e-17	ENSG00000143702	CEP170
92.80839784182936	2.8352876558782008	0.45210702130948394	up	3.5810250049890195e-10	9.416691439589753e-8	ENSG00000188487	INSC
589.3955614109376	-2.159297563902515	0.2853301323952742	down	3.7984166959895075e-14	4.2450471924929405e-11	ENSG00000091656	ZFHX4
924.7559756795563	-2.3304096796107148	0.2559627962363084	down	8.667592520004173e-20	2.906027082144399e-16	ENSG00000136928	GABBR2
22.690575868473314	7.0912639823743815	1.40467939728007	up	4.457239466289909e-7	2.5545315590775203e-5	ENSG00000002745	WNT16
328.6985169169342	-3.163045519690009	0.8058530173499796	down	8.669736244439532e-5	0.0014025311552976908	ENSG00000176887	SOX11
17.681208313654686	5.814803674668497	1.256392920986537	up	3.6890596056874992e-6	0.00012785423461228929	ENSG00000162631	NTNG1
52.61402248858089	-3.2735691363000408	0.4532730022877088	down	5.120228145957447e-13	3.4333689832717654e-10	ENSG00000204131	NHSL2
93.17831488328677	-3.7850778916266536	0.587430336119574	down	1.1678789773780376e-10	3.783183467448736e-8	ENSG00000144057	ST6GAL2
20.80702056923766	5.461020594743368	1.0717403016220641	up	3.47877040580595e-7	2.149944235588184e-5	ENSG00000073737	DHRS9
15.40564733609663	-3.7745138178971707	1.0639175583762692	down	3.8853640685671047e-4	0.004382390035622661	ENSG00000179304	FAM156B
54.682768474241435	4.5128230820227415	1.2483094404388269	up	3.0017635894779963e-4	0.0036169498201697584	ENSG00000159184	HOXB13
47.2692406380822	5.648914286391552	1.4795208043951558	up	1.344996602099994e-4	0.002004194381195891	ENSG00000124107	SLPI
46.51907548489104	-3.3304886334078394	0.5542137206573888	down	1.862180157456061e-9	3.374824066438275e-7	ENSG00000100078	PLA2G3
