baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene
586.519544723428	-4.716512986527315	0.2621023937206753	down	2.1350995028360551e-72	7.544587603221485e-69	ENSG00000183134	PTGDR2
1364.653379607675	-2.301577252474613	0.15349843099028218	down	8.019242391080451e-51	1.180699788046745e-47	ENSG00000157240	FZD1
1070.1791891727712	5.319876148982982	0.2390131767624524	up	9.506364835576912e-110	1.6795845391497287e-105	ENSG00000115602	IL1RL1
497.16551194979655	6.579460099615087	0.3190248542701463	up	1.6833011181528593e-94	1.4870282077762359e-90	ENSG00000128510	CPA4
465.0094549824037	-3.798376762107921	0.2685632046410107	down	2.053471635407415e-45	2.3362403017204144e-42	ENSG00000159164	SV2A
1567.1032807837032	-2.624101430059931	0.1579429100712183	down	5.4966932092837265e-62	1.618592927027081e-58	ENSG00000185432	METTL7A
1703.962061511807	-2.4710164572162756	0.15358519752639316	down	3.0522566145153085e-58	6.740908733157059e-55	ENSG00000108840	HDAC5
5090.298950886324	2.430339213269241	0.14915326786779726	up	1.0844246743078347e-59	2.737087877952975e-56	ENSG00000167772	ANGPTL4
668.4459494772195	4.5570270606914605	0.22939315727409304	up	8.082065870751316e-88	4.759797993481141e-84	ENSG00000128342	LIF
1271.2046858841636	4.207467416624076	0.21439451198065168	up	9.479328435374045e-86	4.1870193699047156e-82	ENSG00000124882	EREG
26.806560462533483	8.236588506935847	1.2772683179575257	up	1.1289038118741345e-10	3.111618182245274e-9	ENSG00000213417	KRTAP2-4
23.544398279997196	7.077959281877446	1.301882885199452	up	5.4273462389963924e-8	8.862324708926825e-7	ENSG00000250038	AC109588.1
22.975918793588527	-6.964199534947842	1.2817048901046326	down	5.524574490404741e-8	8.996145815342947e-7	ENSG00000137265	IRF4
31.314026911647762	-7.413402552080134	1.3074497122285251	down	1.4269384767397965e-8	2.639910890789395e-7	ENSG00000171724	VAT1L
9.581537612686283	6.752077251132254	1.4465354453460777	up	3.045044052533941e-6	3.3006035779245196e-5	ENSG00000153294	ADGRF4
13.037574020811054	-6.139195344317801	1.354543158473373	down	5.8345033080403005e-6	5.883790208131052e-5	ENSG00000142149	HUNK
12.121357962569224	7.0937018729064185	1.3767098097771209	up	2.5683295560165606e-7	3.635997323373445e-6	ENSG00000186847	KRT14
209.75462345586956	6.875148416447581	0.48617769969662444	up	2.115680599248734e-45	2.3362403017204144e-42	ENSG00000212724	KRTAP2-3
8.314967564218316	-6.472521226027705	1.4409339411055508	down	7.059285725000202e-6	6.960014519492386e-5	ENSG00000100078	PLA2G3
7.03977987534228	-6.232228434306412	1.492141394766224	down	2.957674118850082e-5	2.4625912503224907e-4	ENSG00000108947	EFNB3
