baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene
362.92220932404024	-4.316076005342442	0.2656872597228206	down	2.4254272727651446e-59	1.0501493734254885e-55	ENSG00000204291	COL15A1
693.37429320523745	3.4592281134757497	0.23443400865139233	up	2.8291749578006836e-49	4.083206757845837e-46	ENSG00000128606	LRRC17
290.02789604061223	4.421698000133842	0.2808317559733032	up	7.432274072510343e-56	1.8388507808829523e-52	ENSG00000008517	IL32
2169.8183880671695	-2.603671120463906	0.17136865656835495	down	3.911463104793553e-52	7.526958834657726e-49	ENSG00000145386	CCNA2
405.0281607963806	4.111412771865736	0.2607816130166528	up	5.354910603129657e-56	1.5456949455933754e-52	ENSG00000160191	PDE9A
2266.0525035211094	-5.658487787752862	0.30196718134012396	down	2.3917659376755097e-78	2.0711497137301075e-74	ENSG00000130203	APOE
3524.9864041978312	-2.636715436433932	0.16583292882622716	down	6.353656798210499e-57	2.200779641764153e-53	ENSG00000166851	PLK1
499.745208217059	4.555627581641083	0.2551361710916502	up	2.611225950175658e-71	1.5074607410364073e-67	ENSG00000180573	HIST1H2AC
529.6172808628727	5.212617216748638	0.2644128846384256	up	1.6374130400227954e-86	2.8358356440154793e-82	ENSG00000128342	LIF
338.31427361007	-4.349764817355419	0.2780392233708034	down	3.626085388090064e-55	7.850021604541477e-52	ENSG00000129009	ISLR
5.1033160431325655	-5.784236970595874	1.661940827936813	down	5.006453169567678e-4	0.0035977909727694032	ENSG00000182168	UNC5C
55.308642188362825	8.304233109892403	1.9001405775884979	up	1.24061376803264e-5	1.4848783585734134e-4	ENSG00000198910	L1CAM
5.718328952210469	-5.945004373193491	1.5449607510918126	down	1.1908749944483872e-4	0.0010625844424962195	ENSG00000174348	PODN
30.34591436927151	7.436875515893004	1.2704853252721617	up	4.811299470388666e-9	1.236304087947497e-7	ENSG00000072952	MRVI1
19.322451612667365	7.757152702673245	1.4248769568063995	up	5.207205738667297e-8	1.067261493348863e-6	ENSG00000211895	IGHA1
17.548740895028335	7.612739928181911	1.317044312047957	up	7.46252111532695e-9	1.8542812510236363e-7	ENSG00000082293	COL19A1
17.653698658953605	-5.713234491321547	1.1985610888572427	down	1.8722648015508844e-6	2.6998962612872413e-5	ENSG00000196616	ADH1B
15.379036586697868	7.419580088982757	1.3691880421688014	up	5.994553759089314e-8	1.2114314650369642e-6	ENSG00000181634	TNFSF15
7.74122235026147	-6.3839999473667035	1.4925851220216382	down	1.8930723816362228e-5	2.1442851914687863e-4	ENSG00000280079	AC011447.7
