baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene
1371.536808622037	-3.21076768395938	0.18339593968526477	down	1.260324052056396e-68	2.1615817816819247e-65	ENSG00000109805	NCAPG
3604.9555623540355	2.3443018509994062	0.12670616108229646	up	1.9940558491922796e-76	4.275006483687099e-73	ENSG00000100196	KDELR3
502.1609557453801	4.710478289699928	0.2471746256419522	up	5.716081802409972e-81	1.9607303798626687e-77	ENSG00000128510	CPA4
1357.487928403095	-3.6894044656662612	0.1873506778908599	down	2.5000671469934303e-86	1.4292883879361443e-82	ENSG00000170312	CDK1
335.0531710037713	-4.879506612192409	0.2545128712540922	down	6.349082034468965e-82	2.7223276493294303e-78	ENSG00000186193	SAPCD2
3873.9482699661194	-3.1419527744821596	0.17773636463708153	down	6.239373341084059e-70	1.1890165796992522e-66	ENSG00000011426	ANLN
576.9362746109085	4.758757721592109	0.22832286085565945	up	1.7928719993311439e-96	1.5374773830264223e-92	ENSG00000180573	HIST1H2AC
644.4277867059188	5.489297356820451	0.25233356258603273	up	6.313130037996877e-105	1.0827649328168444e-100	ENSG00000128342	LIF
1268.8758954713583	3.832602314779872	0.20435735179281828	up	1.7817166309699533e-78	4.3654602768236673e-75	ENSG00000124882	EREG
3744.09498231425	-3.3846547184108884	0.1797928052561028	down	4.6848732856055193e-79	1.3391710286903376e-75	ENSG00000131747	TOP2A
4.648459861951244	-5.654695173538102	1.6350974140402106	down	5.435490774641506e-4	0.002495291816806115	ENSG00000171004	HS6ST2
105.68139782896137	7.3232262719417776	0.7688850681766957	up	1.6587893207353137e-21	7.130299659130668e-20	ENSG00000233308	OSTN-AS1
26.072359835726413	7.201395148465597	1.9777084614836773	up	2.712832906015888e-4	0.001345511774756463	ENSG00000198910	L1CAM
28.86889105397748	7.3488075700702415	1.2834915814083707	up	1.03046025596491e-8	1.196575751527026e-7	ENSG00000072952	MRVI1
25.244693579998597	7.153505092140485	1.2933709564706521	up	3.185923839408387e-8	3.434429903814786e-7	ENSG00000259721	AC090877.2
16.630151178596776	-6.519756459656269	1.3217595265320643	down	8.112793539318078e-7	6.7973874935439355e-6	ENSG00000214357	NEURL1B
3.933278483986379	-5.4157066860040874	1.6603937404480853	down	0.0011074617927366705	0.0046485749405841	ENSG00000173406	DAB1
2520.3945584585726	7.905102915097232	0.7578748235560014	up	1.7971524482517768e-25	1.0448461572869907e-23	ENSG00000166923	GREM1
57.20919919151943	-6.05788078709135	1.4335004613291298	down	2.3794992729153618e-5	1.5199550104197905e-4	ENSG00000133110	POSTN
15.045424333473603	-6.3719830102926664	1.3437820433395915	down	2.1179864803351125e-6	1.6429482643250796e-5	ENSG00000123243	ITIH5
