baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene
27.719781008985443	-3.9955472626352835	0.6823532253155403	down	4.754598055040207e-9	7.687234135389007e-6	ENSG00000167861	HID1
53.079215912330405	3.5621330388436356	0.61551986933199	up	7.157180404189486e-9	1.0519753888630509e-5	ENSG00000164283	ESM1
174.94931316645977	2.0966355563850603	0.43140199274882596	up	1.1735569527918263e-6	0.001106012120226114	ENSG00000170323	FABP4
125.7161695622302	-3.4559472592885734	0.4557229280815145	down	3.365124664393968e-14	1.813577852464056e-10	ENSG00000112936	C7
54.690678496812	3.882133825686369	0.6607082199927251	up	4.210197207841027e-9	7.563385384041525e-6	ENSG00000205670	SMIM11A
57.47689190073913	2.296909938414346	0.4743068159565175	up	1.2810792184043383e-6	0.001106012120226114	ENSG00000154146	NRGN
480.2974972536146	-3.32861030289238	0.357239677432353	down	1.1902075413769049e-20	1.9243275528981798e-16	ENSG00000130203	APOE
57.49251487601565	2.01705241431975	0.4210274035565882	up	1.6612879857102905e-6	0.0012614645541973353	ENSG00000085276	MECOM
45.84964105101231	-2.811974673686825	0.47384423871589415	down	2.94946965265684e-9	5.960878168019474e-6	ENSG00000171658	NMRAL2P
57.87301825908781	-5.2475528723258265	0.5947432103940248	down	1.1121006655214473e-18	8.99022178007538e-15	ENSG00000139269	INHBE
33.467018866506336	2.5851356432164194	0.5607271611123864	up	4.020358339947807e-6	0.0023214697728670053	ENSG00000081277	PKP1
30.209374163705007	2.407917723588287	0.5866824332358058	up	4.0554986235569494e-5	0.013113860349133753	ENSG00000179314	WSCD1
11.833243664330222	-4.474139884155184	1.1640845479484925	down	1.2130010241764387e-4	0.027638395760912055	ENSG00000123689	G0S2
6.451513280177138	-6.136774945439406	1.5404022097811445	down	6.779960184111384e-5	0.0188997234925367	ENSG00000131738	KRT33B
10.857832362051822	3.9508760560035827	1.0353050140826694	up	1.3555180318115584e-4	0.02961623721395848	ENSG00000128052	KDR
