baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene
2524.2437652818553	2.058430189351159	0.25652610806949405	up	1.0214624945707504e-15	8.504891294080748e-13	ENSG00000167900	TK1
129.14951350548384	2.4469716158342876	0.28918813440706875	up	2.639114065120155e-17	2.7144064369779946e-14	ENSG00000160447	PKN3
1909.486288457434	2.0664254121434107	0.22597522342940285	up	5.991864884509074e-20	1.0074265288410677e-16	ENSG00000111206	FOXM1
327.05482886946777	2.1342416262774657	0.3219707227181553	up	3.386966868367133e-11	9.253299327093644e-9	ENSG00000203760	CENPW
46.115166488686626	-4.718408950383883	0.4493663440620923	down	8.625327621876663e-26	2.5135642244752243e-22	ENSG00000212724	KRTAP2-3
193.16103664990814	-3.9770562244718715	0.3656699090772615	down	1.4986561153669279e-27	5.240800435438147e-24	ENSG00000139364	TMEM132B
279.26734610548567	-2.447137434329889	0.222486526956939	down	3.862365234916212e-28	2.251115204416999e-24	ENSG00000157064	NMNAT2
48.20305202998574	-3.705891375231056	0.4115582833229064	down	2.1657971051281234e-19	2.912997106397326e-16	ENSG00000167641	PPP1R14A
1686.2236936405072	2.141081641319386	0.32678671631656897	up	5.680055225928078e-11	1.4823248600798872e-8	ENSG00000176890	TYMS
677.1366719053789	-3.534165143144888	0.29607296162530383	down	7.609039853602673e-33	1.3304406184024274e-28	ENSG00000124882	EREG
11.537667516311638	5.557668452755557	1.7268554706714938	up	0.00128919154541708	0.0188866578979464	ENSG00000255690	TRIL
3.032935717716235	4.607191656997708	1.4008374794150562	up	0.0010058555051129176	0.015873089807670906	ENSG00000275092	AL031710.2
5.391723544070443	-5.467346537982887	1.106375664947687	down	7.745512179157772e-7	5.93992458125323e-5	ENSG00000046889	PREX2
4.912745973626605	5.3036583855603086	1.6216124263386984	up	0.0010731659970235233	0.01657624333741723	ENSG00000082497	SERTAD4
3.3889973537061335	-5.816726625137747	1.3137274907191334	down	9.526494998097788e-6	4.626965695603884e-4	ENSG00000157542	KCNJ6
12.580451291210133	-5.1983121436462225	0.7561708953454613	down	6.219881656552021e-12	2.051974165373813e-9	ENSG00000259721	AC090877.2
20.027896752126846	-5.656049708084676	1.2194569888278957	down	3.5150638042554444e-6	2.1078968733507586e-4	ENSG00000164418	GRIK2
977.8291946245571	-5.568766131740424	0.6826022490689735	down	3.4021717955347924e-16	2.974348692246292e-13	ENSG00000166923	GREM1
3.3908063732347853	4.7641725128780985	1.433300795853614	up	8.876269110371854e-4	0.014410544604907323	ENSG00000166448	TMEM130
5.71807134326564	4.531416950692064	1.4852765739000782	up	0.002281633786712002	0.028797580497864076	ENSG00000108947	EFNB3
