baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene
295.2776186758771	-4.018410537998563	0.42670673492239963	down	4.629891214395535e-21	3.252961567234303e-17	ENSG00000204291	COL15A1
516.3262872553837	2.0715759688954245	0.25510233891998974	up	4.640057225562143e-16	1.4300670261755815e-12	ENSG00000108691	CCL2
9549.022526126058	-2.050788716344537	0.2851589652184685	down	6.397145378631557e-13	8.402695939299542e-10	ENSG00000116690	PRG4
52.51090752690605	3.819208175632358	0.644211594902159	up	3.0571517846164714e-9	1.5342534599082376e-6	ENSG00000164283	ESM1
187.2269725310052	-3.2276950727116303	0.29277624107247713	down	2.9131531551353916e-28	4.0935628135962526e-24	ENSG00000106976	DNM1
332.4470814909818	2.2179800671019074	0.26401442716073076	up	4.427657465466437e-17	2.0739147568244792e-13	ENSG00000008517	IL32
159.4740425161242	-2.5010863548251545	0.34282051873171243	down	2.972989684267221e-13	4.641827893702554e-10	ENSG00000180875	GREM2
152.91567887000167	2.7119546431151114	0.34268368940706323	up	2.495060637987078e-15	5.843432014165737e-12	ENSG00000152463	OLAH
52.644384663644416	-3.012698347263894	0.4191324593067077	down	6.577686829796111e-13	8.402695939299542e-10	ENSG00000162981	FAM84A
209.3633683891713	2.090286398064943	0.35253052182026945	up	3.040860366685883e-9	1.5342534599082376e-6	ENSG00000164220	F2RL2
203.22196471497298	-3.585264364358712	0.45814167986607857	down	5.049711464661101e-15	1.0136935071631112e-11	ENSG00000129009	ISLR
12.887893147573847	-5.220673011635685	1.2440651288936393	down	2.7111598983361173e-5	0.002539814592761275	ENSG00000010319	SEMA3G
195.062443245478	-4.1347443372836	0.9570863077452453	down	1.5593209232673828e-5	0.0016744360426290733	ENSG00000112936	C7
20.751303743182444	4.316893989184556	0.8061807589750193	up	8.567621785393396e-8	2.5081712776739167e-5	ENSG00000198028	ZNF560
189.53651844648758	5.204274638386124	1.6601177816219341	up	0.001719227974351346	0.049202834003228335	ENSG00000115457	IGFBP2
19.29928116709943	6.754276671619209	1.4070489907605683	up	1.5841721540647267e-6	2.588463617315993e-4	ENSG00000211895	IGHA1
898.9578160368674	-4.302182631419382	0.8803041476349063	down	1.0230365981359242e-6	1.8430397791033344e-4	ENSG00000130203	APOE
13.86962506063807	-3.6992364184006967	0.8540038247478803	down	1.4800335085871413e-5	0.0016247992861458211	ENSG00000123360	PDE1B
10.907007113488248	3.597458403137948	1.073690239817103	up	8.064973699673754e-4	0.02991190622292761	ENSG00000181449	SOX2
